sample_id,cell_family,cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,sw_stat_global,sw_stat_mismatch,released_cdl_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index,acquisition_phase
21520070,MUX2,MUX2_4,4,"I0_to_Z__I1=0,S=0",0,3,18,7.380000000000001,10.98,1.7310804318898378,32.05381185077523,11.665500336411737,0.14832062884626984,ss,7.12588,5.8663300000000005,6.496105,3.17995,2.021843667025678,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/mux2/gf180mcu_fd_sc_mcu7t5v0__mux2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520070_mux2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520070_mux2_4_ss.log,0,83,5,ss,70,5,stopping_evaluation
21520071,NAND2,NAND2_1,1,A1_to_ZN__A2=1,1,2,4,1.64,2.26,1.8065289913698104,-2.024400335870901,9.650392204729943,0.14713787973299336,ss,8.12524,11.9154,10.02032,3.04248,0.5879850419587456,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand2/gf180mcu_fd_sc_mcu7t5v0__nand2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520071_nand2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520071_nand2_1_ss.log,0,16,5,ss,71,5,stopping_evaluation
21520072,NAND2,NAND2_4,4,A1_to_ZN__A2=1,1,2,16,6.5600000000000005,9.04,1.8029006534679468,70.5208890263547,6.2966543550018415,0.16698093530661298,ss,3.39525,4.70758,4.051415,3.54997,1.78570933296578,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand2/gf180mcu_fd_sc_mcu7t5v0__nand2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520072_nand2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520072_nand2_4_ss.log,0,22,5,ss,72,5,stopping_evaluation
21520073,NAND3,NAND3_1,1,"A1_to_ZN__A2=1,A3=1",1,3,6,2.46,2.955,1.8064708993099046,65.26936680291897,6.813368174480909,0.19168989751465978,ss,13.391300000000001,16.066200000000002,14.72875,3.9601,0.7719949590391479,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand3/gf180mcu_fd_sc_mcu7t5v0__nand3_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520073_nand3_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520073_nand3_1_ss.log,0,86,5,ss,73,5,stopping_evaluation
21520074,NAND3,NAND3_4,4,"A1_to_ZN__A2=1,A3=1",1,3,24,9.840000000000002,11.82,1.7600740353011504,61.973839641187766,1.6240189454862217,0.10583365920513774,ss,2.25186,2.74995,2.500905,2.23678,2.336424082983285,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand3/gf180mcu_fd_sc_mcu7t5v0__nand3_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520074_nand3_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520074_nand3_4_ss.log,0,95,5,ss,74,5,stopping_evaluation
21520075,NOR2,NOR2_1,1,A1_to_ZN__A2=0,1,2,4,1.13,2.44,1.7292352206940889,80.49647690647772,7.548829031613427,0.04921784408704303,ss,3.8579999999999997,9.14693,6.502465,0.951869,0.6145043330034241,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520075_nor2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520075_nor2_1_ss.log,0,25,5,ss,75,5,stopping_evaluation
21520076,NOR2,NOR2_4,4,A1_to_ZN__A2=0,1,2,16,4.52,9.76,1.948060547533637,-1.6470549297189265,4.901401343036445,0.019144765422486984,ss,0.922261,1.91769,1.4199754999999998,0.574061,1.7301867499481887,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520076_nor2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520076_nor2_4_ss.log,0,32,5,ss,76,5,stopping_evaluation
21520077,OAI21,OAI21_1,1,"A1_to_ZN__A2=0,B=1",1,3,6,2.46,3.57,1.9045506311542633,38.800282886377104,4.639903611667299,0.19289447138761287,ss,8.18808,21.355,14.77154,4.4261,0.8477741669630632,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520077_oai21_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520077_oai21_1_ss.log,0,61,5,ss,77,5,stopping_evaluation
21520078,OAI21,OAI21_4,4,"A1_to_ZN__A2=0,B=1",1,3,24,9.840000000000002,12.580000000000004,1.728022016814684,65.92554989841739,8.663201376577897,0.05605787947819716,ss,2.57381,5.041,3.8074049999999997,1.20116,2.0798632919904776,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520078_oai21_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520078_oai21_4_ss.log,0,67,5,ss,78,5,stopping_evaluation
21520079,XOR2,XOR2_1,1,A1_to_Z__A2=0,0,2,10,3.1799999999999997,4.779999999999999,1.7975547329809145,15.89854752556542,6.491374655020429,0.15390294728938972,ss,6.71727,19.5965,13.156884999999999,3.26679,1.1803424169775099,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520079_xor2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520079_xor2_1_ss.log,0,36,5,ss,79,5,stopping_evaluation
21520080,XOR2,XOR2_4,4,A1_to_Z__A2=0,0,2,18,6.46,8.935,1.7128609050599892,94.07462700193605,6.9026145626883375,0.14536240737319114,ss,6.12063,5.18971,5.65517,3.03013,1.5146482500131242,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520080_xor2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520080_xor2_4_ss.log,0,47,5,ss,80,5,stopping_evaluation
21520081,AOI21,AOI21_1,1,"A1_to_ZN__A2=1,B=0",1,3,6,2.15,3.6450000000000005,1.8813282449746334,87.14367743137618,10.415439074559435,0.09259910907583473,ss,6.20735,13.390300000000002,9.798825,2.10451,0.7213104160036892,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/aoi21/gf180mcu_fd_sc_mcu7t5v0__aoi21_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520081_aoi21_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520081_aoi21_1_ss.log,0,51,5,ss,81,6,stopping_evaluation
21520082,AOI21,AOI21_4,4,"A1_to_ZN__A2=1,B=0",1,3,24,8.6,14.399999999999997,1.8619635666786403,23.06213743357091,7.4006667153554675,0.06497207044073507,ss,2.23956,4.16394,3.20175,1.58347,2.5025438330485485,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/aoi21/gf180mcu_fd_sc_mcu7t5v0__aoi21_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520082_aoi21_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520082_aoi21_4_ss.log,0,55,5,ss,82,6,stopping_evaluation
21520083,INV,INV_1,1,I_to_ZN,1,1,2,0.82,1.22,1.8339330161752776,37.14917276140329,7.864787057487168,0.12429336655164454,ss,4.836950000000001,9.274750000000001,7.05585,2.64645,0.3831343329511583,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/inv/gf180mcu_fd_sc_mcu7t5v0__inv_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520083_inv_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520083_inv_1_ss.log,0,0,5,ss,83,6,stopping_evaluation
21520084,INV,INV_4,4,I_to_ZN,1,1,8,3.28,4.88,1.7145116623146446,12.953446042424169,9.03388505048181,0.08938278546664578,ss,2.74442,4.589370000000001,3.6668950000000002,1.7353,0.9303297919686884,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/inv/gf180mcu_fd_sc_mcu7t5v0__inv_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520084_inv_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520084_inv_4_ss.log,0,8,5,ss,84,6,stopping_evaluation
21520085,MUX2,MUX2_1,1,"I0_to_Z__I1=0,S=0",0,3,12,2.6199999999999997,4.295000000000001,1.8086450664291793,5.092718602374397,10.214404512300169,0.13616173953864,ss,7.27285,9.25371,8.26328,2.91504,1.3445332080009393,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/mux2/gf180mcu_fd_sc_mcu7t5v0__mux2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520085_mux2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520085_mux2_1_ss.log,0,75,5,ss,85,6,stopping_evaluation
21520086,MUX2,MUX2_4,4,"I0_to_Z__I1=0,S=0",0,3,18,7.380000000000001,10.98,1.8392219069933615,74.66942566599772,6.823752975162378,0.034764309516353474,ss,4.3345400000000005,2.88162,3.6080799999999997,1.18565,1.907819667016156,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/mux2/gf180mcu_fd_sc_mcu7t5v0__mux2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520086_mux2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520086_mux2_4_ss.log,0,82,5,ss,86,6,stopping_evaluation
21520087,NAND2,NAND2_1,1,A1_to_ZN__A2=1,1,2,4,1.64,2.26,1.6993800121250846,94.77576141468583,2.23804191833028,0.01100108072692586,ss,1.2216,1.67046,1.44603,0.233452,0.5701051249634475,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand2/gf180mcu_fd_sc_mcu7t5v0__nand2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520087_nand2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520087_nand2_1_ss.log,0,14,5,ss,87,6,stopping_evaluation
21520088,NAND2,NAND2_4,4,A1_to_ZN__A2=1,1,2,16,6.5600000000000005,9.04,1.7661433190510998,9.26240601938079,8.494931779771973,0.11585648581194945,ss,3.3997599999999997,4.78818,4.09397,2.39308,1.7901730419835076,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand2/gf180mcu_fd_sc_mcu7t5v0__nand2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520088_nand2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520088_nand2_4_ss.log,0,21,5,ss,88,6,stopping_evaluation
21520089,NAND3,NAND3_1,1,"A1_to_ZN__A2=1,A3=1",1,3,6,2.46,2.955,1.733580579347439,75.54407216047522,4.12645141835718,0.17008787239125087,ss,12.6139,15.125399999999999,13.869649999999998,3.24292,0.8008613330312073,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand3/gf180mcu_fd_sc_mcu7t5v0__nand3_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520089_nand3_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520089_nand3_1_ss.log,0,87,5,ss,89,6,stopping_evaluation
21520090,NAND3,NAND3_4,4,"A1_to_ZN__A2=1,A3=1",1,3,24,9.840000000000002,11.82,1.828972501423228,17.977947365215137,8.77008018153783,0.0951407096407483,ss,3.4368399999999997,4.57702,4.00693,2.15142,2.2857196659897454,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand3/gf180mcu_fd_sc_mcu7t5v0__nand3_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520090_nand3_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520090_nand3_4_ss.log,0,92,5,ss,90,6,stopping_evaluation
21520091,NOR2,NOR2_1,1,A1_to_ZN__A2=0,1,2,4,1.13,2.44,1.7741208847492314,0.5582831288043337,9.377099155415065,0.10600794114955883,ss,5.97555,15.7737,10.874625,2.11869,0.6078764580306597,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520091_nor2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520091_nor2_1_ss.log,0,26,5,ss,91,6,stopping_evaluation
21520092,NOR2,NOR2_4,4,A1_to_ZN__A2=0,1,2,16,4.52,9.76,1.735362536822644,32.15360540095595,11.21025986547141,0.08512639952866467,ss,3.34251,6.43091,4.88671,1.70848,1.7237871669931337,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520092_nor2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520092_nor2_4_ss.log,0,35,5,ss,92,6,stopping_evaluation
21520093,OAI21,OAI21_1,1,"A1_to_ZN__A2=0,B=1",1,3,6,2.46,3.57,1.6735821006640696,-9.235924349381513,7.773519380633304,0.13303284916045024,ss,8.19139,22.0752,15.133294999999999,2.37071,0.7833748339908198,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520093_oai21_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520093_oai21_1_ss.log,0,60,5,ss,93,6,stopping_evaluation
21520094,OAI21,OAI21_4,4,"A1_to_ZN__A2=0,B=1",1,3,24,9.840000000000002,12.580000000000004,1.7729649602778954,-22.236050563538246,6.3562780655225835,0.1533377387501131,ss,3.2717400000000003,7.324,5.2978700000000005,3.18536,2.022904790996108,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520094_oai21_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520094_oai21_4_ss.log,0,66,5,ss,94,6,stopping_evaluation
21520095,XOR2,XOR2_1,1,A1_to_Z__A2=0,0,2,10,3.1799999999999997,4.779999999999999,1.927344133547809,104.18843790706964,8.535544455939892,0.0662099671452617,ss,4.81724,8.38075,6.598995,1.75037,1.1242205000016838,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520095_xor2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520095_xor2_1_ss.log,0,39,5,ss,95,6,stopping_evaluation
21520096,XOR2,XOR2_4,4,A1_to_Z__A2=0,0,2,18,6.46,8.935,1.7799719640740759,7.327368830798363,9.701422142577279,0.08242368005982059,ss,5.9846,4.24502,5.11481,1.99967,1.5274260839796625,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520096_xor2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520096_xor2_4_ss.log,0,46,5,ss,96,6,stopping_evaluation
