sample_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,model_corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,mc_mm_switch,mc_pr_switch,released_spice_path,netlist_path,log_path,ngspice_returncode
13000278,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.8403409069738457,-26.965303994463618,9.5350782732466,0.202685232966924,ss,ss,1.93121,1.40658,1.668895,4.76785,5.2293996249791235,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000278_xor2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000278_xor2_4_ss.log,0
13000279,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.9791794275418086,91.62624273840694,9.917144737382424,0.0019294200741597099,typical,tt,0.841655,-0.322402,0.2596265,4.01444,5.308777292026207,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000279_xor2_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000279_xor2_4_typical.log,0
13000280,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.902745093540706,-20.765690574195226,11.008625687806553,0.01185998212118389,ff,ff,1.2893000000000001,-0.808094,0.24060300000000007,3.23771,5.207747999986168,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000280_xor2_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000280_xor2_4_ff.log,0
13000281,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.7511869794908699,15.336634882696849,4.469743783676397,0.14190649845467226,ss,ss,1.17043,1.18846,1.179445,3.1559,5.217768499976955,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000281_xor2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000281_xor2_4_ss.log,0
13000282,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.7097890769953048,-34.3025113988583,8.60485047772161,0.14348681560533277,typical,tt,1.66546,0.6907150000000001,1.1780875,3.03,5.182773875014391,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000282_xor2_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000282_xor2_4_typical.log,0
13000283,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.6294389423824678,74.01644611358799,5.42454308955386,0.19869731944369234,ff,ff,0.823513,0.43667100000000003,0.6300920000000001,4.41718,5.185007166990545,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000283_xor2_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000283_xor2_4_ff.log,0
13000284,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.726455818612334,56.534548993681426,11.905127045683363,0.0767689888510329,ss,ss,1.64877,0.867905,1.2583375,1.93994,5.387462834012695,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000284_xor2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000284_xor2_4_ss.log,0
13000285,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.6513640964552545,34.09130420814202,6.324957009091041,0.16750435759499116,typical,tt,1.14276,0.8307399999999999,0.9867500000000001,3.31996,5.348267833003774,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000285_xor2_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000285_xor2_4_typical.log,0
13000286,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.9286150974770797,41.38218310175532,4.741418511309207,0.08277577015063915,ff,ff,0.659238,-0.0734257,0.29290615,4.58716,5.310395999986213,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000286_xor2_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000286_xor2_4_ff.log,0
13000287,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.8731895820468774,-22.668168276037672,6.405845938198104,0.06061986677188586,ss,ss,1.2714100000000002,0.590455,0.9309324999999999,1.81513,5.319405874994118,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000287_xor2_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000287_xor2_4_ss.log,0
13000288,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.6702187856497714,23.68051162592937,2.616773026071152,0.10803775134290788,typical,tt,1.1470099999999999,2.5214,1.834205,1.92829,1.0149169589858502,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000288_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000288_aoi21_1_typical.log,0
13000289,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.7595902386317084,89.7635327764167,2.990012108862033,0.0902512870629176,ff,ff,0.7327589999999999,1.4704,1.1015795000000002,1.86723,1.0512345840106718,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000289_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000289_aoi21_1_ff.log,0
13000290,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.8060661967806153,78.39943135373451,11.910885605682417,0.18669882697684523,ss,ss,3.98567,6.20246,5.094065,3.87382,1.065539000032004,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000290_aoi21_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000290_aoi21_1_ss.log,0
13000291,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.950063232501355,62.43337169450322,0.42085983995334886,0.1735586901054298,typical,tt,0.8502069999999999,2.0511,1.4506535,4.19615,1.1152458330034278,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000291_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000291_aoi21_1_typical.log,0
13000292,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.9408077124596028,70.56150667960155,0.8806268024957239,0.1933882017869293,ff,ff,0.798482,1.8044799999999999,1.301481,4.63037,1.0738587079686113,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000292_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000292_aoi21_1_ff.log,0
13000293,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.761649763121806,1.1608412147062381,5.973269877380998,0.18138322427492895,ss,ss,2.7373,5.78607,4.261685,3.56624,1.0599497499642894,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000293_aoi21_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000293_aoi21_1_ss.log,0
13000294,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.709047377765112,-10.734580460513367,11.079200609217416,0.036169854195012334,typical,tt,0.960243,3.1847,2.0724715000000002,0.70902,1.0841932499897666,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000294_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000294_aoi21_1_typical.log,0
13000295,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.7204225978157308,-3.6698883062063743,8.541547991658707,0.006525893747509814,ff,ff,-0.359978,1.2424600000000001,0.44124100000000005,0.297923,1.0113778749946505,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000295_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000295_aoi21_1_ff.log,0
13000296,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.778854400137417,94.36106817812154,1.9207234280783403,0.059117413661846474,ss,ss,0.967893,1.58755,1.2777215000000002,1.22401,1.0701989170047455,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000296_aoi21_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000296_aoi21_1_ss.log,0
13000297,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.6611159660055892,-38.89457585046514,9.916288019676571,0.007932674482928661,typical,tt,0.36601700000000004,2.31821,1.3421135,0.17406,1.041474083031062,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000297_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000297_aoi21_1_typical.log,0
13000298,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.9045556259691847,98.65215626946079,5.261178105939569,0.08076573703187098,ff,ff,0.6286320000000001,1.55359,1.0911110000000002,2.30024,1.0438876670086756,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000298_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000298_aoi21_1_ff.log,0
13000299,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.9783952863312915,104.12923158871376,4.045039236658474,0.11474459660691866,ss,ss,1.67019,2.51995,2.0950699999999998,2.89384,1.0440267919912003,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000299_aoi21_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000299_aoi21_1_ss.log,0
13000300,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.831991979157607,82.79535557016423,10.540890009288422,0.1605133514178559,typical,tt,2.2110399999999997,4.09732,3.1541799999999998,3.54623,1.0190479589509778,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000300_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000300_aoi21_1_typical.log,0
13000301,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.813169902873399,120.07693787260291,8.679860399510352,0.055223938055644815,ff,ff,0.48135100000000003,1.67897,1.0801605,1.9307,1.0623852499993518,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000301_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000301_aoi21_1_ff.log,0
13000302,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.840720144736997,5.1272076616682725,4.006114258590934,0.19734925565718775,ss,ss,2.20114,4.98452,3.5928299999999997,4.23388,1.0631917499704286,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000302_aoi21_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000302_aoi21_1_ss.log,0
13000303,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.8933125726520477,110.93662578422905,1.0605507692446434,0.07960508246968728,typical,tt,0.6148199999999999,1.1203400000000001,0.86758,1.85454,1.0877940829959698,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000303_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000303_aoi21_1_typical.log,0
13000304,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.9636945165270414,112.38320536743069,10.18176501031508,0.1193765675330557,ff,ff,0.871614,2.46301,1.6673120000000001,4.19765,1.047561165993102,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000304_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000304_aoi21_1_ff.log,0
13000305,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.743050208143557,-28.23050573859439,4.878095808632002,0.12669697874466365,ss,ss,2.0619300000000003,4.64327,3.3526000000000002,2.45076,1.070910874987021,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000305_aoi21_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000305_aoi21_1_ss.log,0
13000306,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.638161156030551,32.93283410122929,9.605136734273986,0.20371121267195746,typical,tt,3.0150900000000003,6.0280499999999995,4.5215700000000005,3.46241,1.016376291983761,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000306_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000306_aoi21_1_typical.log,0
13000307,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.914075358704883,83.98495466906746,11.356416413590871,0.021074234926217014,ff,ff,-0.254502,1.47117,0.6083339999999999,1.95028,1.0415252079837956,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000307_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000307_aoi21_1_ff.log,0
13000308,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.874056816540424,26.817088946806308,4.353158766290235,0.09579196077526297,ss,ss,1.58854,2.85752,2.22303,2.15967,1.0553572089993395,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000308_aoi21_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000308_aoi21_1_ss.log,0
13000309,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.7845444170161544,-19.04725649158908,3.4912305267401167,0.029785622062310155,typical,tt,0.53095,1.3682400000000001,0.949595,0.640356,1.0650667910231277,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000309_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000309_aoi21_1_typical.log,0
13000310,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.7169104588121482,41.90219042625513,7.423106373791604,0.026438977415100345,ff,ff,0.140886,1.49004,0.815463,0.710527,1.0485239999834448,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000310_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000310_aoi21_1_ff.log,0
13000311,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.6261827408435123,44.02452656916465,1.5537850505150483,0.1666186635846713,ss,ss,1.8925800000000002,4.8466499999999995,3.369615,2.79842,1.0183547500055283,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000311_aoi21_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000311_aoi21_1_ss.log,0
13000312,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.8529799794969553,121.62570837397394,5.4197388477204544,0.153766532760636,typical,tt,1.73949,2.80413,2.27181,3.44083,1.0747497089905664,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000312_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000312_aoi21_1_typical.log,0
13000313,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.7352549537371342,51.67105843174052,6.798542974863166,0.0689450032604271,ff,ff,0.637912,2.04002,1.338966,1.49159,1.0503726250026375,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000313_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000313_aoi21_1_ff.log,0
13000314,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.68797030738561,9.443515671056815,9.06073887523601,0.147378917378709,ss,ss,3.35898,6.35407,4.856525,2.66723,1.0612400000100024,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000314_aoi21_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000314_aoi21_1_ss.log,0
13000315,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.884341341162585,47.358747300833315,7.148717980063607,0.013074919503522957,typical,tt,0.161043,1.1279100000000002,0.6444765,0.498767,1.057880042004399,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000315_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000315_aoi21_1_typical.log,0
13000316,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.6440818692543069,-23.92903102300176,0.320471835427986,0.04177768312610131,ff,ff,0.215404,0.696955,0.4561795,0.748116,1.0603667920222506,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000316_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000316_aoi21_1_ff.log,0
13000317,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.822887745501942,14.93055301149952,6.086445687045976,0.15945111199046905,ss,ss,2.49501,4.7998899999999995,3.6474499999999996,3.36431,1.0548050409997813,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000317_aoi21_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000317_aoi21_1_ss.log,0
13000318,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.8670451157722416,66.09611080169795,8.116863196324394,0.12577185238133617,typical,tt,1.64148,3.19271,2.4170949999999998,2.88773,1.045059499971103,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000318_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000318_aoi21_1_typical.log,0
13000319,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.7912602705998957,18.84926907804177,2.1461159283247238,0.048698390684183475,ff,ff,0.386629,1.0017,0.6941645,1.04811,1.002147999999579,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000319_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000319_aoi21_1_ff.log,0
13000320,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.9277838100518898,59.100732737207224,3.151497923431522,0.07291970178947256,ss,ss,1.16903,1.9342599999999999,1.551645,1.75901,1.025721124955453,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000320_aoi21_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000320_aoi21_1_ss.log,0
13000321,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.6583576392170025,37.47629121129543,10.824403340935195,0.10179125161354437,typical,tt,2.08117,4.36611,3.22364,1.80394,1.079398250032682,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000321_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000321_aoi21_1_typical.log,0
