sample_id,cell_type,input_arc,Wn_um,L_um,Wp_Wn_ratio,Vdd,Temp,Cload_fF,slew_ps,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,simulator,ngspice_version,model_file,nmos_model,pmos_model,fidelity,status,netlist_path,log_path
59,INV,I_to_Z,0.7727478893135571,0.28,2.178023899442015,1.9473721708158536,98.86159202558066,87.72669167785203,74.91055646297752,ff,0.522168,0.5785,0.5503339999999999,9.83301,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00059_INV.cir,spice_v2/logs/00059_INV.log
60,INV,I_to_Z,1.3346357724084688,0.28,2.2062247219729936,1.8662787374064833,57.28110413182145,2.548012086472144,147.00560863971364,typical,0.0581553,0.0714524,0.06480385,0.653692,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00060_INV.cir,spice_v2/logs/00060_INV.log
61,INV,I_to_Z,1.876201866770797,0.28,2.172347424440133,1.7850290190130025,62.15291866912315,53.21069845985432,241.18517143349166,ss,0.285331,0.368112,0.3267215,5.4555,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00061_INV.cir,spice_v2/logs/00061_INV.log
62,INV,I_to_Z,1.1485872084030417,0.28,1.7082929092738695,1.8989682539110253,10.616696000143072,44.66662294869364,270.79782610672055,ff,0.212251,0.313078,0.26266449999999997,4.95235,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00062_INV.cir,spice_v2/logs/00062_INV.log
63,INV,I_to_Z,3.8659021555658746,0.28,1.9995266177283981,1.943618981235088,50.14953825354951,10.461743290325883,309.05794257031494,typical,0.0735413,0.107081,0.09031115,2.35919,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00063_INV.cir,spice_v2/logs/00063_INV.log
64,INV,I_to_Z,2.135597879289549,0.28,1.7751346556499072,1.759584583479393,34.311072647507764,27.737842098198076,36.85014097030104,ss,0.12484,0.20567,0.165255,3.06513,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00064_INV.cir,spice_v2/logs/00064_INV.log
65,INV,I_to_Z,3.81286699251344,0.28,2.794672269497117,1.7036348325492352,55.561980189673335,64.78104232349048,314.44048097263254,ff,0.161996,0.168168,0.165082,6.63745,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00065_INV.cir,spice_v2/logs/00065_INV.log
66,INV,I_to_Z,4.339915525151791,0.28,1.9743453225793837,1.6358786390072066,85.60640725799298,30.652601060015016,211.99845440209862,typical,0.11794999999999999,0.150935,0.1344425,3.34904,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00066_INV.cir,spice_v2/logs/00066_INV.log
67,INV,I_to_Z,3.622350785213171,0.28,2.28684279549958,1.957683651721748,-4.037201637867092,89.71640329748654,247.5526733331376,ss,0.222343,0.270156,0.2462495,11.2254,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00067_INV.cir,spice_v2/logs/00067_INV.log
68,INV,I_to_Z,3.054016071217633,0.28,2.883355547070906,1.7511098351181686,95.28425898938733,13.025589955817374,335.39712413998274,ff,0.09303070000000001,0.0962184,0.09462455,2.30648,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00068_INV.cir,spice_v2/logs/00068_INV.log
69,INV,I_to_Z,3.5137529042355227,0.28,2.2613314201860453,1.6714998873544098,97.6820531792529,14.892613013493504,80.7651200632138,typical,0.07151539999999999,0.0831769,0.07734615,2.16006,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00069_INV.cir,spice_v2/logs/00069_INV.log
70,INV,I_to_Z,2.1221946679095556,0.28,2.29177677682954,1.7643807612026596,71.08866086483285,22.819039732518902,235.82239306036473,ss,0.171652,0.20095200000000002,0.186302,2.68722,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00070_INV.cir,spice_v2/logs/00070_INV.log
71,INV,I_to_Z,0.9455939354469987,0.28,2.6309354502359343,1.8047822001596605,26.14338673998232,67.76244516560179,392.2672373034767,ff,0.39698700000000003,0.399613,0.3983,6.66644,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00071_INV.cir,spice_v2/logs/00071_INV.log
72,INV,I_to_Z,1.1812027251356345,0.28,1.5694994511872775,1.716024379506294,12.333130795192616,81.50629402175875,343.69171823818806,typical,0.47764,0.801659,0.6396495,7.14011,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00072_INV.cir,spice_v2/logs/00072_INV.log
73,INV,I_to_Z,0.6726264568197976,0.28,2.3499497558334466,1.976520067572928,-12.055546656489671,32.20571489439958,24.592024916096175,ss,0.294726,0.355666,0.325196,3.88982,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00073_INV.cir,spice_v2/logs/00073_INV.log
74,INV,I_to_Z,4.84274411523279,0.28,1.541008418305698,1.9122695838319275,78.00722708884176,31.86390527394761,429.15064302867205,ff,0.08871319999999999,0.155787,0.1222501,5.03423,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00074_INV.cir,spice_v2/logs/00074_INV.log
75,INV,I_to_Z,1.9600577674690192,0.28,1.827578383293444,1.7865273416780907,76.76397164060636,68.35070165484193,422.56092317372,typical,0.308351,0.426272,0.3673115,6.7884,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00075_INV.cir,spice_v2/logs/00075_INV.log
76,INV,I_to_Z,1.7958440675228562,0.28,2.9628858904573563,1.6770361166425005,5.839206712167115,93.97774724227791,63.47762909545101,ss,0.424753,0.44490599999999997,0.4348295,8.21314,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00076_INV.cir,spice_v2/logs/00076_INV.log
77,INV,I_to_Z,1.6145752259479693,0.28,2.075920242065788,1.685070526476811,46.738996967471635,92.7998369389142,114.16113040284893,ff,0.307906,0.384434,0.34617,7.99525,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00077_INV.cir,spice_v2/logs/00077_INV.log
78,INV,I_to_Z,0.5790357499025673,0.28,2.752625062797368,1.8339865245931113,83.92755553374332,45.914623953434,483.5224669540528,typical,0.5604859999999999,0.567087,0.5637865,4.65336,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00078_INV.cir,spice_v2/logs/00078_INV.log
79,INV,I_to_Z,2.642150041054024,0.28,2.644840495876787,1.8160954955095865,35.65129557123043,84.02453960302599,261.22889801045494,ss,0.312216,0.33843,0.325323,8.92899,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00079_INV.cir,spice_v2/logs/00079_INV.log
80,NAND2,A1_A2_tied_to_Z,4.572125799255291,0.28,1.685156282819167,1.8317182575221491,54.98461204584582,63.012905702251146,148.47382682400783,typical,0.22125999999999998,0.12219899999999999,0.17172949999999998,8.31915,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00080_NAND2.cir,spice_v2/logs/00080_NAND2.log
81,NAND2,A1_A2_tied_to_Z,0.8318743079436854,0.28,2.335766379449581,1.8024173849782732,-5.6957088142347345,56.62651802508205,93.8418295936624,ss,0.8927149999999999,0.33213099999999995,0.6124229999999999,5.79004,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00081_NAND2.cir,spice_v2/logs/00081_NAND2.log
82,NAND2,A1_A2_tied_to_Z,0.5838959702331121,0.28,1.5779328441928435,1.9752462309455137,-12.671531954972789,1.7597911230483527,360.0839584730294,ff,0.112468,0.07305149999999999,0.09275975,0.485426,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00082_NAND2.cir,spice_v2/logs/00082_NAND2.log
83,NAND2,A1_A2_tied_to_Z,3.4337697903135878,0.28,2.666846534954603,1.808990320519954,22.130498768616057,71.73838387336964,186.23715248522154,typical,0.303738,0.12769,0.21571400000000002,8.99649,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00083_NAND2.cir,spice_v2/logs/00083_NAND2.log
84,NAND2,A1_A2_tied_to_Z,2.474991002004013,0.28,2.4843884473254834,1.6700498604477605,28.17974839560234,86.08764053102679,341.06586980196715,ss,0.6768190000000001,0.303149,0.48998400000000003,8.21717,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00084_NAND2.cir,spice_v2/logs/00084_NAND2.log
85,NAND2,A1_A2_tied_to_Z,2.570430751099609,0.28,2.763718906957135,1.8835290456355347,-14.412141490575147,48.457945723546366,245.43321571284923,ff,0.220164,0.104308,0.162236,6.69048,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00085_NAND2.cir,spice_v2/logs/00085_NAND2.log
86,NAND2,A1_A2_tied_to_Z,2.4213894476903253,0.28,1.8658489410053583,1.77546310266261,84.04563117233359,32.824621280875334,439.56607963775684,typical,0.308553,0.189738,0.24914550000000002,4.08401,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00086_NAND2.cir,spice_v2/logs/00086_NAND2.log
87,NAND2,A1_A2_tied_to_Z,3.233937486046655,0.28,1.7093513171855441,1.9015222647459251,57.9125418070237,89.97965878503118,270.8981801639719,ss,0.46113499999999996,0.25485800000000003,0.35799650000000005,11.0945,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00087_NAND2.cir,spice_v2/logs/00087_NAND2.log
88,NAND2,A1_A2_tied_to_Z,4.413600868374662,0.28,2.6313426460955105,1.8465325478401171,33.58520979627468,41.63167845180363,407.64819833513315,ff,0.20613599999999999,0.100962,0.153549,6.91191,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00088_NAND2.cir,spice_v2/logs/00088_NAND2.log
89,NAND2,A1_A2_tied_to_Z,3.705467409978083,0.28,2.6053360523343043,1.7959244405872896,11.010800174435808,82.84735539846906,13.337409461917494,typical,0.28456200000000004,0.08718799999999999,0.18587499999999998,10.2647,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00089_NAND2.cir,spice_v2/logs/00089_NAND2.log
90,NAND2,A1_A2_tied_to_Z,1.0245028097939874,0.28,1.5626643209967348,1.6467811268791264,27.595888131050977,30.671988342648376,388.72646452751025,ss,0.5900299999999999,0.40518400000000004,0.49760699999999997,2.75909,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00090_NAND2.cir,spice_v2/logs/00090_NAND2.log
91,NAND2,A1_A2_tied_to_Z,1.6183749714199245,0.28,2.3676274957417793,1.7481347259902325,-10.306745906523105,51.24837061577898,220.96582682030237,ff,0.321658,0.146287,0.2339725,5.37362,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00091_NAND2.cir,spice_v2/logs/00091_NAND2.log
92,NAND2,A1_A2_tied_to_Z,4.839647912488958,0.28,1.9772452928549191,1.940802497681815,39.97619295781058,45.11869134473101,300.05256091720514,typical,0.198977,0.12287300000000001,0.16092499999999998,7.57661,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00092_NAND2.cir,spice_v2/logs/00092_NAND2.log
93,NAND2,A1_A2_tied_to_Z,2.371491313113517,0.28,2.7071816615541056,1.7586113672246009,21.749884709585466,7.523271950343398,383.0320956517105,ss,0.229789,0.145984,0.1878865,1.94826,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00093_NAND2.cir,spice_v2/logs/00093_NAND2.log
94,NAND2,A1_A2_tied_to_Z,4.485913800242027,0.28,2.9851890039868896,1.918258073739715,-7.5842982055686825,77.55375470444802,65.63676170081933,ff,0.17901699999999998,0.0577554,0.1183862,11.9225,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00094_NAND2.cir,spice_v2/logs/00094_NAND2.log
95,NAND2,A1_A2_tied_to_Z,3.1953570418613655,0.28,1.629254620485073,1.6914361729058733,52.622721535502336,26.125381770899367,367.5337167922476,typical,0.231609,0.168075,0.19984200000000002,3.30179,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00095_NAND2.cir,spice_v2/logs/00095_NAND2.log
96,NAND2,A1_A2_tied_to_Z,1.2679496824939278,0.28,1.5046579065717378,1.9758004207070141,47.2899306877829,78.03409490654487,434.8503492217693,ss,0.8302660000000001,0.488446,0.659356,9.40832,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00096_NAND2.cir,spice_v2/logs/00096_NAND2.log
97,NAND2,A1_A2_tied_to_Z,2.283093064748487,0.28,2.724906614470611,1.760946325894027,66.75092869490604,87.10434356759784,430.2294768946443,ff,0.45915100000000003,0.199269,0.32921,9.21024,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00097_NAND2.cir,spice_v2/logs/00097_NAND2.log
98,NAND2,A1_A2_tied_to_Z,4.51861733982041,0.28,1.6434181872599551,1.7326295873719586,8.214579824464977,75.40371981487951,470.2000744472151,typical,0.320487,0.23320599999999997,0.2768465,8.21947,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00098_NAND2.cir,spice_v2/logs/00098_NAND2.log
99,NAND2,A1_A2_tied_to_Z,1.3249797101799832,0.28,2.8699998938853843,1.6205916723105347,29.85055077771044,62.13998869832138,89.11417087701007,ss,0.83242,0.265275,0.5488475,5.46945,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00099_NAND2.cir,spice_v2/logs/00099_NAND2.log
100,NAND2,A1_A2_tied_to_Z,3.505126787318466,0.28,1.7709829769960541,1.7142355135942455,14.156913495170606,3.0351463583117897,102.15386945697013,ff,0.0693098,0.045126,0.0572179,1.56538,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00100_NAND2.cir,spice_v2/logs/00100_NAND2.log
101,NAND2,A1_A2_tied_to_Z,1.5564195449209002,0.28,2.2156466988350716,1.8366007809997897,94.79952363167612,42.071952611168605,30.27752511632757,typical,0.375309,0.12195600000000001,0.2486325,5.12913,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00101_NAND2.cir,spice_v2/logs/00101_NAND2.log
102,NAND2,A1_A2_tied_to_Z,3.0362973253068546,0.28,2.538516336318152,1.7146829025448087,9.98408950857037,71.01377193685202,51.52089681682414,ss,0.41324500000000003,0.149016,0.2811305,7.835,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00102_NAND2.cir,spice_v2/logs/00102_NAND2.log
103,NAND2,A1_A2_tied_to_Z,4.299017681389085,0.28,2.3004323382168845,1.9600435516705859,4.335935569249894,43.18987426901288,494.76188075994645,ff,0.204916,0.10922699999999999,0.1570715,7.65735,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00103_NAND2.cir,spice_v2/logs/00103_NAND2.log
104,NAND2,A1_A2_tied_to_Z,3.951548468647838,0.28,2.279771127563054,1.7210688626598247,73.32479007132258,18.748825809717548,488.5696064012527,typical,0.23677900000000002,0.141476,0.18912750000000003,3.43192,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00104_NAND2.cir,spice_v2/logs/00104_NAND2.log
105,NAND2,A1_A2_tied_to_Z,1.9478319609405281,0.28,2.909225820000864,1.9486774428244364,61.93606676324859,66.5641865143623,210.5516403468304,ss,0.546429,0.186929,0.36667900000000003,8.94009,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00105_NAND2.cir,spice_v2/logs/00105_NAND2.log
106,NAND2,A1_A2_tied_to_Z,1.0922322174288581,0.28,2.8136222982718864,1.6757615919828088,1.071424219755599,12.592007786897845,292.8390052232688,ff,0.214607,0.109503,0.16205499999999998,1.59019,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00106_NAND2.cir,spice_v2/logs/00106_NAND2.log
107,NAND2,A1_A2_tied_to_Z,2.3165193851587995,0.28,2.410958860174426,1.8802476130276944,78.2546794823759,28.915984555322233,173.54419593992426,typical,0.23167300000000002,0.101961,0.166817,4.46061,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00107_NAND2.cir,spice_v2/logs/00107_NAND2.log
108,NAND2,A1_A2_tied_to_Z,0.6129130605401525,0.28,2.4957773914226067,1.6294859827488435,76.96038738473565,88.18975545907968,461.81299365877317,ss,2.42293,0.8957649999999999,1.6593475000000002,7.04658,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00108_NAND2.cir,spice_v2/logs/00108_NAND2.log
109,NAND2,A1_A2_tied_to_Z,3.030715539507774,0.28,2.832191149724832,1.7818863898194215,38.15931978361329,50.30267801850216,306.8455278455934,ff,0.248202,0.116878,0.18254,6.52129,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00109_NAND2.cir,spice_v2/logs/00109_NAND2.log
110,NAND2,A1_A2_tied_to_Z,3.587571939605476,0.28,1.8410571131551325,1.7423052153433838,82.24938871657088,6.817832204294172,450.8173204936517,typical,0.178265,0.115079,0.146672,2.03762,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00110_NAND2.cir,spice_v2/logs/00110_NAND2.log
111,NAND2,A1_A2_tied_to_Z,1.9871095668720615,0.28,1.5972449039324406,1.680002221675261,80.82760204822851,52.88415230282292,44.58766713799559,ss,0.501387,0.25122,0.3763035,5.14105,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00111_NAND2.cir,spice_v2/logs/00111_NAND2.log
112,NAND2,A1_A2_tied_to_Z,1.4820563546063612,0.28,1.519374314815043,1.9281346107823196,67.75592396387108,11.625251321740187,417.350896907746,ff,0.177659,0.116265,0.14696199999999998,1.99199,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00112_NAND2.cir,spice_v2/logs/00112_NAND2.log
113,NAND2,A1_A2_tied_to_Z,4.342344169786745,0.28,1.9958375265226331,1.7710942495594793,51.195229707973155,92.78393152241897,421.6195395095065,typical,0.369149,0.216662,0.2929055,10.4684,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00113_NAND2.cir,spice_v2/logs/00113_NAND2.log
114,NAND2,A1_A2_tied_to_Z,1.7291069394987006,0.28,2.58265700545639,1.874717301263641,79.31140473015489,25.239299286063204,21.920677035573906,ss,0.30651199999999995,0.0894422,0.1979771,3.90071,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00114_NAND2.cir,spice_v2/logs/00114_NAND2.log
115,NAND2,A1_A2_tied_to_Z,3.394642964779733,0.28,2.853658090644454,1.6851693368925875,41.88611832391479,59.85177475067666,158.32099884662043,ff,0.241797,0.0949249,0.16836095,6.92079,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,SPICE_GF180MCU,ok,spice_v2/netlists/00115_NAND2.cir,spice_v2/logs/00115_NAND2.log
