sample_id,cell_family,cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,sw_stat_global,sw_stat_mismatch,released_cdl_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index,acquisition_phase
21510021,MUX2,MUX2_1,1,"I0_to_Z__I1=0,S=0",0,3,12,2.6199999999999997,4.295000000000001,1.760670040668613,78.10156151309953,6.17081461702281,0.0051102981332849795,ff,1.76069,0.583677,1.1721835,0.298679,1.284518875007052,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/mux2/gf180mcu_fd_sc_mcu7t5v0__mux2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510021_mux2_1_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510021_mux2_1_ff.log,0,75,5,ff,21,2,stopping_evaluation
21510022,MUX2,MUX2_4,4,"I0_to_Z__I1=0,S=0",0,3,18,7.380000000000001,10.98,1.9503053900922422,50.65389255589808,8.156386390337532,0.03567737357074822,ff,2.19342,0.937069,1.5652445000000001,1.708,1.9415563329821452,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/mux2/gf180mcu_fd_sc_mcu7t5v0__mux2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510022_mux2_4_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510022_mux2_4_ff.log,0,83,5,ff,22,2,stopping_evaluation
21510023,NAND2,NAND2_1,1,A1_to_ZN__A2=1,1,2,4,1.64,2.26,1.7108874188066647,98.80481089966761,5.047568214804761,0.025517048638140187,ff,1.2157099999999998,1.99966,1.6076849999999998,0.540295,0.5622820829739794,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand2/gf180mcu_fd_sc_mcu7t5v0__nand2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510023_nand2_1_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510023_nand2_1_ff.log,0,14,5,ff,23,2,stopping_evaluation
21510024,NAND2,NAND2_4,4,A1_to_ZN__A2=1,1,2,16,6.5600000000000005,9.04,1.913644994156541,109.16417492626186,6.0321462852807874,0.026211600148052752,ff,0.308484,1.1640700000000002,0.7362770000000001,1.48342,1.7275405830005184,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand2/gf180mcu_fd_sc_mcu7t5v0__nand2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510024_nand2_4_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510024_nand2_4_ff.log,0,22,5,ff,24,2,stopping_evaluation
21510025,NAND3,NAND3_1,1,"A1_to_ZN__A2=1,A3=1",1,3,6,2.46,2.955,1.629490163228483,14.545455744404002,8.004640662527658,0.016456567821896813,ff,1.3422,2.5005599999999997,1.9213799999999999,0.324403,0.8014436250086874,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand3/gf180mcu_fd_sc_mcu7t5v0__nand3_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510025_nand3_1_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510025_nand3_1_ff.log,0,89,5,ff,25,2,stopping_evaluation
21510026,NAND3,NAND3_4,4,"A1_to_ZN__A2=1,A3=1",1,3,24,9.840000000000002,11.82,1.779274472066238,61.47470182200689,11.636303729055621,0.04200291623540158,ff,0.734537,2.28833,1.5114335,1.54976,2.2091607920010574,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand3/gf180mcu_fd_sc_mcu7t5v0__nand3_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510026_nand3_4_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510026_nand3_4_ff.log,0,94,5,ff,26,2,stopping_evaluation
21510027,NOR2,NOR2_1,1,A1_to_ZN__A2=0,1,2,4,1.13,2.44,1.862344545678533,119.92388728077941,9.406695414760627,0.05373265185684767,ff,1.9207599999999998,4.6948099999999995,3.307785,1.32769,0.5639346669777296,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510027_nor2_1_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510027_nor2_1_ff.log,0,24,5,ff,27,2,stopping_evaluation
21510028,NOR2,NOR2_4,4,A1_to_ZN__A2=0,1,2,16,4.52,9.76,1.7507793241870944,102.02681768486576,0.20940886954531215,0.035680880384123766,ff,0.220155,0.6085740000000001,0.41436449999999997,0.846558,1.5958588339854032,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510028_nor2_4_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510028_nor2_4_ff.log,0,30,5,ff,28,2,stopping_evaluation
21510029,OAI21,OAI21_1,1,"A1_to_ZN__A2=0,B=1",1,3,6,2.46,3.57,1.8484548301622987,92.57396964036795,7.400019174107123,0.010065877126166863,ff,0.462985,2.00333,1.2331575,0.391609,0.7682618329999968,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510029_oai21_1_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510029_oai21_1_ff.log,0,65,5,ff,29,2,stopping_evaluation
21510030,OAI21,OAI21_4,4,"A1_to_ZN__A2=0,B=1",1,3,24,9.840000000000002,12.580000000000004,1.787398606237459,116.1352680290795,5.326013958292257,0.029465912199957957,ff,0.39135200000000003,1.63168,1.011516,1.06525,1.929901666007936,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510030_oai21_4_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510030_oai21_4_ff.log,0,66,5,ff,30,2,stopping_evaluation
21510031,XOR2,XOR2_1,1,A1_to_Z__A2=0,0,2,10,3.1799999999999997,4.779999999999999,1.9112610414619637,82.0347144574109,11.783075251826935,0.11005679598746848,ff,3.7431699999999997,4.64268,4.192925,2.97023,1.067496542003937,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510031_xor2_1_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510031_xor2_1_ff.log,0,36,5,ff,31,2,stopping_evaluation
21510032,XOR2,XOR2_4,4,A1_to_Z__A2=0,0,2,18,6.46,8.935,1.852533450506488,105.67250870591775,2.488753767185876,0.19946758075249138,ff,2.18103,1.92887,2.05495,4.8067,1.4281803330522962,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510032_xor2_4_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510032_xor2_4_ff.log,0,46,5,ff,32,2,stopping_evaluation
21510033,AOI21,AOI21_1,1,"A1_to_ZN__A2=1,B=0",1,3,6,2.15,3.6450000000000005,1.927932561465067,47.613892270026696,7.672861117831804,0.02089556406956128,ff,0.859896,2.57678,1.718338,0.654272,0.7356282909750007,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/aoi21/gf180mcu_fd_sc_mcu7t5v0__aoi21_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510033_aoi21_1_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510033_aoi21_1_ff.log,0,49,5,ff,33,3,stopping_evaluation
21510034,AOI21,AOI21_4,4,"A1_to_ZN__A2=1,B=0",1,3,24,8.6,14.399999999999997,1.7123640417374382,29.738377067593362,2.798143154680381,0.20229457742166582,ff,1.51688,3.3009399999999998,2.40891,3.91294,2.3729105830425397,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/aoi21/gf180mcu_fd_sc_mcu7t5v0__aoi21_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510034_aoi21_4_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510034_aoi21_4_ff.log,0,59,5,ff,34,3,stopping_evaluation
