candidate_id,cell_family,cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,seed,heldout_corner,query_order
33,NOR2,NOR2_4,4,A1_to_ZN__A2=0,1,2,16,4.52,9.76,1.6983348958322102,45.03304148098454,9.587785360973221,0.09453800179023474,ff,5,ff,76
62,OAI21,OAI21_1,1,"A1_to_ZN__A2=0,B=1",1,3,6,2.46,3.57,1.974310103593937,53.383702885171445,11.256177794314983,0.07769464194636715,ff,5,ff,77
70,OAI21,OAI21_4,4,"A1_to_ZN__A2=0,B=1",1,3,24,9.840000000000002,12.580000000000004,1.8628023175778408,65.76349052212431,1.918282036223709,0.14257062898948802,ff,5,ff,78
38,XOR2,XOR2_1,1,A1_to_Z__A2=0,0,2,10,3.1799999999999997,4.779999999999999,1.9323392438446563,20.93824429715564,9.561394927685852,0.06961600028199831,ff,5,ff,79
45,XOR2,XOR2_4,4,A1_to_Z__A2=0,0,2,18,6.46,8.935,1.7016569397661194,38.8266939366585,6.667651047778503,0.1209357423932788,ff,5,ff,80
52,AOI21,AOI21_1,1,"A1_to_ZN__A2=1,B=0",1,3,6,2.15,3.6450000000000005,1.8433926132859608,16.344159936462646,1.905114860421001,0.16556759675638755,ff,5,ff,81
54,AOI21,AOI21_4,4,"A1_to_ZN__A2=1,B=0",1,3,24,8.6,14.399999999999997,1.7557104695662429,115.74940627783451,10.040721935209312,0.08906471918328046,ff,5,ff,82
4,INV,INV_1,1,I_to_ZN,1,1,2,0.82,1.22,1.7664370287627194,86.30288225689962,7.448471144880847,0.11753971300267778,ff,5,ff,83
6,INV,INV_4,4,I_to_ZN,1,1,8,3.28,4.88,1.8707228906992586,16.631584089269033,3.3219223123390966,0.08102599817250217,ff,5,ff,84
74,MUX2,MUX2_1,1,"I0_to_Z__I1=0,S=0",0,3,12,2.6199999999999997,4.295000000000001,1.916434813689098,4.917726801834142,3.899380972712203,0.186411676885325,ff,5,ff,85
80,MUX2,MUX2_4,4,"I0_to_Z__I1=0,S=0",0,3,18,7.380000000000001,10.98,1.823132951805093,-30.7284926386076,4.441506765849581,0.10954665742058323,ff,5,ff,86
16,NAND2,NAND2_1,1,A1_to_ZN__A2=1,1,2,4,1.64,2.26,1.8785767770227837,68.968854035105,7.876005034880129,0.08115694282815397,ff,5,ff,87
21,NAND2,NAND2_4,4,A1_to_ZN__A2=1,1,2,16,6.5600000000000005,9.04,1.7611644808619877,48.74670570348893,8.512259445054356,0.12837663161278892,ff,5,ff,88
88,NAND3,NAND3_1,1,"A1_to_ZN__A2=1,A3=1",1,3,6,2.46,2.955,1.898431100648284,41.22565319710529,2.5977919578783646,0.05458705476013963,ff,5,ff,89
91,NAND3,NAND3_4,4,"A1_to_ZN__A2=1,A3=1",1,3,24,9.840000000000002,11.82,1.8992857710404705,2.1300941356828744,9.84695196861532,0.12733980971284753,ff,5,ff,90
26,NOR2,NOR2_1,1,A1_to_ZN__A2=0,1,2,4,1.13,2.44,1.7736873086230998,-8.190205894864022,3.5953627708510276,0.029493705435242868,ff,5,ff,91
35,NOR2,NOR2_4,4,A1_to_ZN__A2=0,1,2,16,4.52,9.76,1.8886924654949906,32.58106258324952,2.861225264088587,0.11230350306571801,ff,5,ff,92
61,OAI21,OAI21_1,1,"A1_to_ZN__A2=0,B=1",1,3,6,2.46,3.57,1.6906766559103765,26.542705286762228,5.5406341581387375,0.12635693755628763,ff,5,ff,93
69,OAI21,OAI21_4,4,"A1_to_ZN__A2=0,B=1",1,3,24,9.840000000000002,12.580000000000004,1.6658627337800236,79.73266019747932,9.25840234061323,0.09706518216038942,ff,5,ff,94
41,XOR2,XOR2_1,1,A1_to_Z__A2=0,0,2,10,3.1799999999999997,4.779999999999999,1.6471671884148908,4.012403905292572,3.8805854643869595,0.18598772264783944,ff,5,ff,95
43,XOR2,XOR2_4,4,A1_to_Z__A2=0,0,2,18,6.46,8.935,1.8884019582467306,71.11367478841953,4.802475404206943,0.04549491280554721,ff,5,ff,96
