pdk,cohort,seed,heldout_corner,evaluation_stage,support_budget,cell_family,cell_variant,points,target_delay_std_ns,target_delay_iqr_ns,delay_r2,delay_mae_ns,delay_nmae,delay_p95_absolute_error_ns,delay_max_absolute_error_ns
GF180MCU,prospective_seed_5,5,ss,full_96,96,XOR2,XOR2_1,12,5.551901857492561,8.666844999999999,0.8476926845438476,1.4373392274739538,0.1658434213919776,4.321164331315109,4.602337881510419
GF180MCU,prospective_seed_5,5,ss,full_96,96,XOR2,XOR2_4,12,1.1245712283685025,0.7780962499999999,0.6012891087605847,0.4728741133789063,0.6077321583016321,1.3868992981835928,1.5770584157552068
SKY130,prospective_seed_5,5,typical,stopped,80,AOI21,AOI21_1,12,1.0108687570924613,1.3472002500000002,0.6714947926692494,0.38101054247656174,0.28281656158879254,1.1170667621549475,1.364425356510416
SKY130,prospective_seed_5,5,typical,stopped,80,AOI21,AOI21_4,12,0.5787054135889377,0.5252065,0.8561338829657137,0.12255541811299882,0.23334710844781778,0.3927062665109221,0.6589295065419254
SKY130,prospective_seed_5,5,typical,stopped,80,INV,INV_1,12,0.8793338772276105,0.7647160000000006,0.8042842896974136,0.31213839097131113,0.40817557233183416,0.6345985877083322,0.8167174471354155
SKY130,prospective_seed_5,5,typical,stopped,80,INV,INV_4,12,0.41927151269413415,0.683726375,0.924891774224666,0.08536472238216135,0.12485217113667928,0.19330947358880204,0.19528775157031233
SKY130,prospective_seed_5,5,typical,stopped,80,MUX2,MUX2_1,12,0.45320550398404424,0.5762045000000001,0.8683169883311627,0.14148749238181416,0.24555082853711507,0.25613125867317776,0.25622868385416653
SKY130,prospective_seed_5,5,typical,stopped,80,MUX2,MUX2_4,12,0.31048380992950186,0.2878407500000002,0.9177834346972482,0.0721896755919055,0.2507972745064952,0.14451576656588516,0.14570845926041676
SKY130,prospective_seed_5,5,typical,stopped,80,NAND2,NAND2_1,12,0.8440605115278744,1.0523888750000001,0.8083097400962252,0.2864599412028213,0.2721997048883867,0.5713991421109375,0.578562062109375
SKY130,prospective_seed_5,5,typical,stopped,80,NAND2,NAND2_4,12,0.5409966352683045,0.6831590249999999,0.8317162345064926,0.17129216939756928,0.2507354263490397,0.4034243574166665,0.4896155713281248
SKY130,prospective_seed_5,5,typical,stopped,80,NAND3,NAND3_1,12,0.9366512135282196,1.2474723750000005,0.7974633529205879,0.36373267997239517,0.2915757392803147,0.6432003702343746,0.6780106545572905
SKY130,prospective_seed_5,5,typical,stopped,80,NAND3,NAND3_4,12,0.4293326608974271,0.808397375,0.8737019195435123,0.11519514319509534,0.14249816582481523,0.2620638145623692,0.2947036610572906
SKY130,prospective_seed_5,5,typical,stopped,80,NOR2,NOR2_1,12,0.9873076091422508,1.3364255000000005,0.8766141800096385,0.2710215589548614,0.20279586026670496,0.5620421457552078,0.5793439950520884
SKY130,prospective_seed_5,5,typical,stopped,80,NOR2,NOR2_4,12,0.35605258553233365,0.6063821,0.8898152839249024,0.07873279065755252,0.1298402288879446,0.21987914025260422,0.31795815817708306
SKY130,prospective_seed_5,5,typical,stopped,80,OAI21,OAI21_1,12,0.6622375651348372,1.0815150000000004,0.48905630754368956,0.3664610234957902,0.33884044465013435,0.8478582511276828,1.0108374635937507
SKY130,prospective_seed_5,5,typical,stopped,80,OAI21,OAI21_4,12,0.5930735947054326,0.9577062500000002,0.8121595214335683,0.19850939099479217,0.20727586459291888,0.4257044149828137,0.498750499546877
SKY130,prospective_seed_5,5,typical,stopped,80,XOR2,XOR2_1,12,0.6622984713778977,0.9970496249999998,0.8100135754230331,0.21599474046224,0.21663389168040662,0.5467852804192725,0.5716813420572919
SKY130,prospective_seed_5,5,typical,stopped,80,XOR2,XOR2_4,12,0.2877311452512491,0.41994785,0.6824069480481749,0.12940514457877622,0.3081457485227659,0.2468532922932296,0.27277247150520834
SKY130,prospective_seed_5,5,typical,full_96,96,AOI21,AOI21_1,12,1.0108687570924613,1.3472002500000002,0.7470340123277435,0.341667842539497,0.2536132564846963,1.0034101904544284,1.2638301132812528
SKY130,prospective_seed_5,5,typical,full_96,96,AOI21,AOI21_4,12,0.5787054135889377,0.5252065,0.7889034183559362,0.1353671411116101,0.25774079549969414,0.4854813788760407,0.8121816692760415
SKY130,prospective_seed_5,5,typical,full_96,96,INV,INV_1,12,0.8793338772276105,0.7647160000000006,0.7976245521967092,0.33004349793919247,0.43158963319610444,0.6460190163802082,0.6992111380208326
SKY130,prospective_seed_5,5,typical,full_96,96,INV,INV_4,12,0.41927151269413415,0.683726375,0.8517699684623398,0.12428287919639784,0.18177283156057544,0.2522540408535163,0.2719590047135425
SKY130,prospective_seed_5,5,typical,full_96,96,MUX2,MUX2_1,12,0.45320550398404424,0.5762045000000001,0.8729547478006826,0.1292263451452688,0.22427166942512383,0.2578228235351564,0.30568308125000065
SKY130,prospective_seed_5,5,typical,full_96,96,MUX2,MUX2_4,12,0.31048380992950186,0.2878407500000002,0.8644666910531815,0.09980055205381914,0.3467214147191427,0.15305819557760392,0.15601359577604185
SKY130,prospective_seed_5,5,typical,full_96,96,NAND2,NAND2_1,12,0.8440605115278744,1.0523888750000001,0.835330806679143,0.2800781868748708,0.2661356400929939,0.5260268843679688,0.5294148402447927
SKY130,prospective_seed_5,5,typical,full_96,96,NAND2,NAND2_4,12,0.5409966352683045,0.6831590249999999,0.8295904610545538,0.17224319151367196,0.25212752113414877,0.3854561765509113,0.469090968919271
SKY130,prospective_seed_5,5,typical,full_96,96,NAND3,NAND3_1,12,0.9366512135282196,1.2474723750000005,0.829081799244584,0.32566520736063426,0.2610600554265854,0.6665611150260399,0.6918008095312483
SKY130,prospective_seed_5,5,typical,full_96,96,NAND3,NAND3_4,12,0.4293326608974271,0.808397375,0.8961045270533767,0.11116027609266493,0.137506973093109,0.2244129661199219,0.27099381936197886
SKY130,prospective_seed_5,5,typical,full_96,96,NOR2,NOR2_1,12,0.9873076091422508,1.3364255000000005,0.9018172314084776,0.2408223151204425,0.18019883272239448,0.5227368962643192,0.5336251754947927
SKY130,prospective_seed_5,5,typical,full_96,96,NOR2,NOR2_4,12,0.35605258553233365,0.6063821,0.8612442950558679,0.08770595054796033,0.1446380929581535,0.254691600817708,0.3604288328645828
SKY130,prospective_seed_5,5,typical,full_96,96,OAI21,OAI21_1,12,0.6622375651348372,1.0815150000000004,0.6632981764031027,0.2929657537753044,0.27088459593746206,0.6958255901587778,0.6997756415276033
SKY130,prospective_seed_5,5,typical,full_96,96,OAI21,OAI21_4,12,0.5930735947054326,0.9577062500000002,0.9600988862981434,0.08912203903862925,0.09305780247192627,0.21172425318698024,0.2728597864427118
SKY130,prospective_seed_5,5,typical,full_96,96,XOR2,XOR2_1,12,0.6622984713778977,0.9970496249999998,0.7513418143232891,0.24989716591011338,0.2506366379808963,0.6478109305807322,0.6662290076562507
