pdk,cohort,seed,heldout_corner,evaluation_stage,support_budget,cell_family,cell_variant,points,target_delay_std_ns,target_delay_iqr_ns,delay_r2,delay_mae_ns,delay_nmae,delay_p95_absolute_error_ns,delay_max_absolute_error_ns
GF180MCU,confirmation,3,typical,stopped,80,NOR2,NOR2_4,12,0.9621684769555331,1.0977720000000002,0.8255613951680739,0.22353249755815943,0.20362379215188528,0.6964242480468741,1.227152412760414
GF180MCU,confirmation,3,typical,stopped,80,OAI21,OAI21_1,12,2.9361758075432527,4.92848375,0.8427291545956951,1.046992779069012,0.21243709671742592,1.7238395780078142,1.906186563541663
GF180MCU,confirmation,3,typical,stopped,80,OAI21,OAI21_4,12,0.8875693387395267,1.6354549999999997,0.8491292678112083,0.26573404711805626,0.16248325213353856,0.6236586099869816,0.6884437320312509
GF180MCU,confirmation,3,typical,stopped,80,XOR2,XOR2_1,12,2.584203247932376,3.5949975000000003,0.9518345845890339,0.44394077837456636,0.1234884804160688,0.9673228373046887,1.1979179492187555
GF180MCU,confirmation,3,typical,stopped,80,XOR2,XOR2_4,12,0.6415656787618487,0.6045262500000006,0.6181326512555447,0.2984440406141505,0.4936825168702768,0.6655438963281259,0.9122144937499996
GF180MCU,confirmation,3,typical,full_96,96,AOI21,AOI21_1,12,2.864987542919498,4.39570375,0.8987383033938031,0.722959607007373,0.16446959306740658,1.517915410703118,1.8778648354166645
GF180MCU,confirmation,3,typical,full_96,96,AOI21,AOI21_4,12,1.2815861068917591,1.7419931250000003,0.8010719455698289,0.4442548396158868,0.2550267467995241,0.950123698697919,1.0835714562500018
GF180MCU,confirmation,3,typical,full_96,96,INV,INV_1,12,1.4543752799108354,1.2782087500000001,0.5563998175838488,0.7739439605143229,0.6054910518444838,1.6157883195442724,1.6546653286458426
GF180MCU,confirmation,3,typical,full_96,96,INV,INV_4,12,1.0197836766808517,1.8245730125000001,0.8866850383782912,0.2754730475694444,0.15097945967752519,0.5795098018359393,0.6221707765625009
GF180MCU,confirmation,3,typical,full_96,96,MUX2,MUX2_1,12,1.441124220469908,1.7698975,0.6305642176480204,0.7267258887695367,0.41060337605400127,1.4392236790364672,1.5720972609375128
GF180MCU,confirmation,3,typical,full_96,96,MUX2,MUX2_4,12,0.9664701145382292,1.37978375,0.8591381420506403,0.28561733195529615,0.20700151886503673,0.588340035593751,0.808211113645831
GF180MCU,confirmation,3,typical,full_96,96,NAND2,NAND2_1,12,2.3988062733470668,3.9604212499999996,0.9595347981503715,0.3552338459960927,0.08969597514307165,0.8397235248437516,1.2030645122395862
GF180MCU,confirmation,3,typical,full_96,96,NAND2,NAND2_4,12,1.0409878665973231,1.0345500000000003,0.8580879566542374,0.3189604667947045,0.3083084111881537,0.570687887871093,0.5787148809895832
GF180MCU,confirmation,3,typical,full_96,96,NAND3,NAND3_1,12,2.8063440725776,3.9603987500000004,0.9543120994789156,0.46607584680772574,0.1176840707789148,1.0179375684843748,1.2127249331770877
GF180MCU,confirmation,3,typical,full_96,96,NAND3,NAND3_4,12,0.9590363621849758,1.6051449999999998,0.9287446188383709,0.20298988310546928,0.12646202249981733,0.42389964273437497,0.4768996218749999
GF180MCU,confirmation,3,typical,full_96,96,NOR2,NOR2_1,12,2.989450975372339,2.6812575,0.8795803288449536,0.8586245047504356,0.3202320197707365,1.8824921205078087,2.0401850833333235
GF180MCU,confirmation,3,typical,full_96,96,NOR2,NOR2_4,12,0.9621684769555331,1.0977720000000002,0.8293625515212655,0.2097064098155382,0.19102911152364804,0.7195879518632793,1.1865417643229148
GF180MCU,confirmation,3,typical,full_96,96,OAI21,OAI21_1,12,2.9361758075432527,4.92848375,0.8107712676955632,1.1004099651888037,0.22327555917959632,1.9886711378906266,2.665247294270846
GF180MCU,confirmation,3,typical,full_96,96,OAI21,OAI21_4,12,0.8875693387395267,1.6354549999999997,0.8615039674401277,0.24347591456163356,0.14887350282437217,0.6049289886197946,0.7064756539062518
GF180MCU,confirmation,3,typical,full_96,96,XOR2,XOR2_1,12,2.584203247932376,3.5949975000000003,0.9704032579514579,0.3472028969053837,0.09657945434047831,0.7385815281250048,0.9851079479166689
GF180MCU,confirmation,3,typical,full_96,96,XOR2,XOR2_4,12,0.6415656787618487,0.6045262500000006,0.6882172017224863,0.2673517082790813,0.44224995734938066,0.64569836514974,0.8246581574218745
GF180MCU,confirmation,4,ff,stopped,80,AOI21,AOI21_1,12,1.7491537233783554,1.6364062500000012,0.8217115149359654,0.5760737010828988,0.3520358719498281,1.2043861230468693,1.4282875351562438
