candidate_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,seed,heldout_corner,query_order
25,SKY130,130,NOR2,NOR2_1,NOR2_1,1,A_to_Y__B=0,1,2,4,1.3,2.0,1.7374035715447773,41.63258967121115,1.5611264636701283,0.08456332365195153,ss,5,ss,75
35,SKY130,130,NOR2,NOR2_4,NOR2_4,4,A_to_Y__B=0,1,2,16,5.2,8.0,1.8543104846163967,26.500799126408936,7.100524241185666,0.07725383175483423,ss,5,ss,76
65,SKY130,130,OAI21,OAI21_1,O21AI_1,1,"A1_to_Y__A2=0,B1=1",1,3,6,1.9500000000000002,2.7,1.8856653252155071,39.6677733393947,9.92798053660413,0.18496002069970593,ss,5,ss,77
67,SKY130,130,OAI21,OAI21_4,O21AI_4,4,"A1_to_Y__A2=0,B1=1",1,3,24,7.800000000000002,12.0,1.8042092663189577,110.11327436772297,10.417199629245477,0.13491883403521718,ss,5,ss,78
40,SKY130,130,XOR2,XOR2_1,XOR2_1,1,A_to_X__B=0,0,2,10,3.25,5.0,1.9373483507010185,59.63576993238833,7.848894655390675,0.07799065130768433,ss,5,ss,79
42,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.7322564043170907,87.105851992026,9.781829013946066,0.11939684485978402,ss,5,ss,80
51,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.7950814468531942,37.68126584450307,8.504104210734917,0.12378609533315767,ss,5,ss,81
58,SKY130,130,AOI21,AOI21_4,A21OI_4,4,"A1_to_Y__A2=1,B1=0",1,3,24,7.800000000000002,12.0,1.824260092512465,18.179165796134114,8.660714438767824,0.09262018404083378,ss,5,ss,82
0,SKY130,130,INV,INV_1,INV_1,1,A_to_Y,1,1,2,0.65,1.0,1.8911519746436878,31.531591661163958,2.868536731966148,0.03519281081574935,ss,5,ss,83
11,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.8477910753122742,9.308791956307935,5.100094201094477,0.08101615540660177,ss,5,ss,84
74,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.8512360874969775,-19.700084946457423,6.579760790978285,0.12276180044546557,ss,5,ss,85
79,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.793643159750977,27.134293341135375,8.3981208986114,0.06973658188984773,ss,5,ss,86
12,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.7455494296820568,-23.052776090349102,2.076566749285454,0.13695814211664242,ss,5,ss,87
22,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.7958451094572223,122.89738824725478,4.5239982118853,0.0883042761033225,ss,5,ss,88
89,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.9564512474973725,8.902004643879039,8.471639383460614,0.16811675125347725,ss,5,ss,89
90,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.821579659348032,48.182713704166005,3.659930173645946,0.13469605493714953,ss,5,ss,90
26,SKY130,130,NOR2,NOR2_1,NOR2_1,1,A_to_Y__B=0,1,2,4,1.3,2.0,1.8502723992183092,51.986996546346376,10.483116852866875,0.1725118707524547,ss,5,ss,91
30,SKY130,130,NOR2,NOR2_4,NOR2_4,4,A_to_Y__B=0,1,2,16,5.2,8.0,1.7413290502634173,-11.85712216262597,5.032105328335857,0.15859385590170275,ss,5,ss,92
64,SKY130,130,OAI21,OAI21_1,O21AI_1,1,"A1_to_Y__A2=0,B1=1",1,3,6,1.9500000000000002,2.7,1.814253404402144,66.65041548946554,3.512009565510918,0.123604339067273,ss,5,ss,93
71,SKY130,130,OAI21,OAI21_4,O21AI_4,4,"A1_to_Y__A2=0,B1=1",1,3,24,7.800000000000002,12.0,1.7191265639675084,17.237203876026044,4.621852381711177,0.03665954543268141,ss,5,ss,94
39,SKY130,130,XOR2,XOR2_1,XOR2_1,1,A_to_X__B=0,0,2,10,3.25,5.0,1.7309122301532731,84.74468859257796,1.5844636045375262,0.055657668680084524,ss,5,ss,95
46,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.8379898688044942,51.673365494905354,3.6122048387360546,0.1750566019138226,ss,5,ss,96
